Class_ID,train,val,test,Total
1392222,156,45,23,224
1392227,70,20,11,101
1392228,27,8,4,39
1392229,2,1,1,4
1392232,167,48,24,239
1392234,30,9,5,44
1392236,381,109,55,545
1392238,263,75,38,376
1392241,32,10,5,47
1392244,169,48,25,242
1392246,34,10,5,49
1392248,211,60,31,302
1392250,235,68,34,337
1392251,261,75,38,374
1392256,5,2,1,8
1392258,2,0,1,3
1392260,4,1,1,6
1392264,5,2,1,8
1392268,28,8,5,41
1392270,1,0,1,2
1392274,88,26,13,127
1392276,42,12,6,60
1392282,10,3,2,15
1392289,6,2,1,9
1392290,2,1,1,4
1392291,5,2,1,8
1392293,28,8,5,41
1392296,49,14,7,70
1392298,2,0,1,3
1392299,88,25,13,126
1392300,18,5,3,26
1392305,15,4,3,22
1392307,3,1,1,5
1392309,145,42,21,208
1392310,28,8,4,40
1392314,2,0,1,3
1392318,3,1,1,5
1392319,35,10,6,51
1392323,29,8,5,42
1392324,8,2,2,12
1392330,2,0,1,3
1392331,2,1,1,4
1392333,92,26,14,132
1392338,16,5,3,24
1392339,183,52,27,262
1392340,124,36,18,178
1392341,3,1,1,5
1392346,15,4,3,22
1392352,22,6,4,32
1392353,336,96,49,481
1392356,285,82,41,408
1392363,200,57,29,286
1392366,110,32,16,158
1392367,257,74,37,368
1392370,125,36,18,179
1392377,25,8,4,37
1392383,46,14,7,67
1392384,212,60,31,303
1392388,16,4,3,23
1392393,114,32,17,163
1392397,105,30,15,150
1392400,166,48,24,238
1392402,219,63,32,314
1392406,21,6,3,30
1392407,157,45,23,225
1392408,122,35,18,175
1392411,122,35,18,175
1392412,233,67,34,334
1392417,163,46,24,233
1392418,185,53,27,265
1392420,164,47,24,235
1392427,163,46,24,233
1392428,73,21,11,105
1392429,9,3,2,14
1392430,175,50,26,251
1392431,192,55,28,275
1392433,364,104,52,520
1392438,242,70,35,347
1392439,149,42,22,213
1392440,191,54,28,273
1392441,108,31,16,155
1392445,193,55,28,276
1392448,28,8,5,41
1392452,4,2,1,7
1392456,84,24,13,121
1392458,70,20,11,101
1392461,152,44,22,218
1392465,69,20,10,99
1392467,147,42,22,211
1392468,95,28,14,137
1392470,11,3,2,16
1392474,16,5,3,24
1392475,359,103,52,514
1392477,5,2,1,8
1392482,9,2,2,13
1392483,95,27,14,136
1392484,91,26,14,131
1392487,203,58,30,291
1392488,1,0,1,2
1392491,186,53,27,266
1392492,2,1,1,4
1392494,3,1,1,5
1392495,172,50,25,247
1392496,80,23,12,115
1392500,91,26,13,130
1392502,95,28,14,137
1392503,135,38,20,193
1392505,223,64,32,319
1392507,133,38,19,190
1392508,4,2,1,7
1392509,163,47,24,234
1392511,11,3,2,16
1392512,32,9,5,46
1392513,13,4,2,19
1392515,137,40,20,197
1392516,249,72,36,357
1392520,212,61,31,304
1392521,238,68,35,341
1392522,37,11,6,54
1392523,158,45,23,226
1392524,261,74,38,373
1392525,74,21,11,106
1392527,247,70,36,353
1392528,115,33,17,165
1392534,223,64,32,319
1392535,161,46,23,230
1392537,114,32,17,163
1392538,217,62,31,310
1392539,118,34,17,169
1392540,44,13,7,64
1392541,162,46,24,232
1392542,111,32,16,159
1392549,36,10,6,52
1392552,196,56,28,280
1392553,60,17,9,86
1392556,210,60,30,300
1392557,130,37,19,186
1392558,103,30,15,148
1392559,191,55,28,274
1392560,244,70,35,349
1392561,109,31,16,156
1392565,109,31,16,156
1392566,158,45,23,226
1392567,158,45,23,226
1392568,219,62,32,313
1392569,113,32,17,162
1392571,96,28,14,138
1392574,179,52,26,257
1392579,148,42,22,212
1392580,24,7,4,35
1392581,200,58,29,287
1392585,253,72,37,362
1392587,204,58,30,292
1392588,264,76,38,378
1392591,173,50,25,248
1392592,236,68,34,338
1392593,115,33,17,165
1392594,278,80,40,398
1392595,136,39,20,195
1392597,268,76,39,383
1392598,168,48,25,241
1392599,271,78,39,388
1392600,137,40,20,197
1392601,105,30,15,150
1392606,30,9,5,44
1392608,287,82,41,410
1392611,56,16,9,81
1392612,230,67,33,330
1392614,280,80,40,400
1392621,180,52,26,258
1392622,237,68,34,339
1392623,90,26,13,129
1392625,10,3,2,15
1392626,215,62,31,308
1392628,221,63,32,316
1392630,96,28,14,138
1392631,195,56,28,279
1392632,202,58,29,289
1392636,179,51,26,256
1392637,188,54,27,269
1392652,185,53,27,265
1392654,247,71,36,354
1392655,130,37,19,186
1392657,137,39,20,196
1392658,188,54,27,269
1392660,338,97,49,484
1392661,235,68,34,337
1392662,181,52,26,259
1392666,105,30,16,151
1392669,105,30,15,150
1392676,162,46,24,232
1392679,217,62,32,311
1392680,169,48,25,242
1392681,196,56,29,281
1392682,193,55,28,276
1392684,118,34,17,169
1392685,125,36,18,179
1392686,30,8,5,43
1392687,42,12,6,60
1392696,109,32,16,157
1392697,333,96,48,477
1392699,170,49,25,244
1392704,199,57,29,285
1392709,23,6,4,33
1392715,182,52,26,260
1392718,153,44,22,219
1392721,186,54,27,267
1392723,187,54,27,268
1392724,14,4,3,21
1392725,265,76,38,379
1392726,44,13,7,64
1392728,15,4,3,22
1392729,100,29,15,144
1392730,67,19,10,96
1392731,16,5,3,24
1392732,30,9,5,44
1392734,19,6,3,28
1392735,23,7,4,34
1392737,107,31,16,154
1392740,254,73,37,364
1392741,203,58,30,291
1392745,148,42,22,212
1392746,241,69,35,345
1392747,146,42,21,209
1392748,234,67,34,335
1392749,238,68,35,341
1392753,312,90,45,447
1392755,2,1,1,4
1392757,285,82,41,408
1392759,150,43,22,215
1392761,44,12,7,63
1392762,42,12,6,60
1392764,11,3,2,16
1392765,268,77,39,384
1392766,134,38,20,192
1392767,159,46,23,228
1392769,149,43,22,214
1392770,361,104,52,517
1392771,60,17,9,86
1392772,2,1,1,4
1392774,250,72,36,358
1392775,258,74,37,369
1392777,349,100,50,499
1392778,112,32,17,161
1392785,161,46,24,231
1392794,131,38,19,188
1392805,224,64,32,320
1392819,176,50,26,252
1392821,112,32,16,160
1392826,4,1,1,6
1392832,26,8,4,38
1392839,1,0,1,2
1392846,8,2,2,12
1392891,222,64,32,318
1392892,6,2,1,9
1392894,11,3,2,16
1392898,189,54,28,271
1392904,43,12,7,62
1392928,7,2,1,10
1392931,217,62,32,311
1392933,17,5,3,25
1392936,119,34,18,171
1392940,6,2,1,9
1392943,310,89,45,444
1392952,143,41,21,205
1392960,11,3,2,16
1392971,169,48,25,242
1392973,190,54,28,272
1392983,9,3,2,14
1393002,175,50,25,250
1393009,108,31,16,155
1393017,168,48,25,241
1393020,98,28,14,140
1393021,235,68,34,337
1393025,242,70,35,347
1393026,165,47,24,236
1393032,9,2,2,13
1393044,29,8,5,42
1393062,4,1,1,6
1393078,15,4,3,22
1393080,73,21,11,105
1393087,4,1,1,6
1393092,72,20,11,103
1393095,2,0,1,3
1393109,67,20,10,97
1393122,226,64,33,323
1393130,25,8,4,37
1393160,181,52,26,259
1393169,236,68,34,338
1393170,26,8,4,38
1393174,4,1,1,6
1393183,185,53,27,265
1393200,206,59,30,295
1393210,10,3,2,15
1393213,182,52,26,260
1393214,215,62,31,308
1393215,159,46,23,228
1393218,86,24,13,123
1393219,293,84,42,419
1393221,240,68,35,343
1393224,191,55,28,274
1393225,165,47,24,236
1393228,189,54,27,270
1393231,244,70,35,349
1393233,265,76,38,379
1393241,293,84,42,419
1393242,93,27,14,134
1393245,180,52,26,258
1393247,184,53,27,264
1393250,278,80,40,398
1393251,174,50,25,249
1393253,179,51,26,256
1393254,186,54,27,267
1393257,161,46,23,230
1393258,150,43,22,215
1393261,9,2,2,13
1393262,183,52,27,262
1393268,256,73,37,366
1393270,140,40,21,201
1393274,192,55,28,275
1393275,359,103,52,514
1393276,226,64,33,323
1393277,294,84,42,420
1393299,150,43,22,215
1393300,114,32,17,163
1393304,247,71,36,354
1393305,95,27,14,136
1393306,285,82,41,408
1393307,154,44,23,221
1393309,83,24,12,119
1393312,96,28,14,138
1393314,43,12,7,62
1393315,76,22,11,109
1393317,161,46,24,231
1393318,147,42,21,210
1393320,147,42,21,210
1393321,175,50,25,250
1393331,293,84,42,419
1393333,144,42,21,207
1393339,86,24,13,123
1393340,105,30,15,150
1393342,159,46,23,228
1393347,42,12,6,60
1393350,18,5,3,26
1393353,1,0,1,2
1393356,4,1,1,6
1393357,105,30,16,151
1393359,90,26,13,129
1393364,358,102,52,512
1393365,385,110,56,551
1393366,342,98,49,489
1393367,266,76,39,381
1393369,245,70,36,351
1393370,301,86,43,430
1393377,168,48,25,241
1393378,25,7,4,36
1393397,187,54,27,268
1393403,144,41,21,206
1393406,175,50,25,250
1393407,152,44,22,218
1393411,175,50,26,251
1393412,320,92,46,458
1393418,240,68,35,343
1393419,175,50,25,250
1393423,256,73,37,366
1393425,261,74,38,373
1393429,120,34,18,172
1393435,11,3,2,16
1393441,264,76,38,378
1393442,173,50,25,248
1393445,217,62,32,311
1393446,296,84,43,423
1393449,187,54,27,268
1393450,149,42,22,213
1393452,16,5,3,24
1393453,121,34,18,173
1393455,76,22,11,109
1393456,147,42,22,211
1393457,170,48,25,243
1393458,260,74,38,372
1393460,148,42,22,212
1393461,273,78,39,390
1393462,2,1,1,4
1393466,247,70,36,353
1393468,20,6,3,29
1393473,175,50,25,250
1393474,1,0,1,2
1393475,184,53,27,264
1393479,51,15,8,74
1393480,18,5,3,26
1393481,124,36,18,178
1393486,151,44,22,217
1393488,177,50,26,253
1393492,4,2,1,7
1393493,50,14,8,72
1393494,220,63,32,315
1393496,147,42,22,211
1393498,10,3,2,15
1393499,2,1,1,4
1393505,81,23,12,116
1393506,174,50,25,249
1393508,49,14,8,71
1393509,54,16,8,78
1393510,16,4,3,23
1393512,22,6,4,32
1393513,268,76,39,383
1393515,209,60,30,299
1393517,218,62,32,312
1393518,203,58,29,290
1393519,291,84,42,417
1393522,256,74,37,367
1393524,185,53,27,265
1393525,354,102,51,507
1393526,345,99,50,494
1393532,252,72,37,361
1393534,306,88,44,438
1393535,112,32,17,161
1393536,165,47,24,236
1393541,49,14,7,70
1393544,2,0,1,3
1393546,69,20,10,99
1393547,191,55,28,274
1393548,2,1,1,4
1393549,81,23,12,116
1393551,19,6,3,28
1393552,147,42,21,210
1393561,46,14,7,67
1393563,6,2,1,9
1393564,116,34,17,167
1393565,16,5,3,24
1393567,18,5,3,26
1393568,24,7,4,35
1393569,3,1,1,5
1393571,184,53,27,264
1393573,9,2,2,13
1393574,2,0,1,3
1393584,228,66,33,327
1393585,127,36,19,182
1393586,67,20,10,97
1393587,160,46,23,229
1393591,163,47,24,234
1393593,21,6,3,30
1393594,121,35,18,174
1393595,255,73,37,365
1393599,73,21,11,105
1393600,303,87,44,434
1393602,154,44,23,221
1393604,170,49,25,244
1393605,154,44,23,221
1393607,217,62,32,311
1393608,33,10,5,48
1393610,191,55,28,274
1393611,106,30,16,152
1393612,118,35,17,170
1393613,359,103,52,514
1393615,311,89,45,445
1393617,121,35,18,174
1393618,28,8,4,40
1393619,175,50,26,251
1393625,172,50,25,247
1393630,286,82,41,409
1393631,288,82,42,412
1393632,207,60,30,297
1393635,264,76,38,378
1393636,142,40,21,203
1393638,345,99,50,494
1393639,376,108,54,538
1393640,149,43,22,214
1393643,158,46,23,227
1393645,70,20,10,100
1393646,212,60,31,303
1393649,136,39,20,195
1393651,214,61,31,306
1393652,191,55,28,274
1393653,294,84,43,421
1393657,164,47,24,235
1393659,29,8,5,42
1393660,113,32,17,162
1393665,161,46,23,230
1393668,5,2,1,8
1393679,140,40,20,200
1393681,173,50,25,248
1393682,220,63,32,315
1393684,189,54,28,271
1393686,11,4,2,17
1393687,35,10,6,51
1393691,53,15,8,76
1393698,114,32,17,163
1393699,205,58,30,293
1393702,158,45,23,226
1393703,245,70,36,351
1393708,221,63,32,316
1393709,121,35,18,174
1393710,176,50,26,252
1393712,2,0,1,3
1393714,187,54,27,268
1393725,281,80,41,402
1393742,123,36,18,177
1393743,182,52,26,260
1393748,307,88,44,439
1393754,165,48,24,237
1393756,18,5,3,26
1393762,208,60,30,298
1393766,27,8,4,39
1393768,18,5,3,26
1393770,229,66,33,328
1393771,143,41,21,205
1393772,4,1,1,6
1393773,226,64,33,323
1393775,99,28,15,142
1393777,76,22,11,109
1393779,203,58,29,290
1393780,113,32,17,162
1393782,229,66,33,328
1393783,223,64,32,319
1393785,23,6,4,33
1393787,315,90,46,451
1393788,170,48,25,243
1393789,175,50,25,250
1393790,186,53,27,266
1393792,245,70,36,351
1393797,26,8,4,38
1393800,339,97,49,485
1393810,70,20,10,100
1393823,167,48,24,239
1393824,113,32,17,162
1393825,72,21,11,104
1393826,11,3,2,16
1393828,171,49,25,245
1393830,153,44,22,219
1393833,16,4,3,23
1393836,121,35,18,174
1393837,98,28,14,140
1393845,196,56,29,281
1393846,118,34,17,169
1393849,4,2,1,7
1393850,199,57,29,285
1393851,29,8,5,42
1393852,6,2,1,9
1393855,122,35,18,175
1393857,112,32,16,160
1393860,34,10,5,49
1393862,137,40,20,197
1393864,8,2,2,12
1393865,253,72,37,362
1393872,182,52,27,261
1393873,186,53,27,266
1393874,291,83,42,416
1393877,227,65,33,325
1393878,225,64,33,322
1393879,114,32,17,163
1393881,33,10,5,48
1393885,137,40,20,197
1393887,9,3,2,14
1393892,41,12,6,59
1393897,249,72,36,357
1393901,127,36,19,182
1393906,190,54,28,272
1393907,111,32,16,159
1393910,256,73,37,366
1393911,21,6,3,30
1393919,131,38,19,188
1393921,183,52,27,262
1393923,1,0,1,2
1393927,123,35,18,176
1393929,224,64,32,320
1393932,99,28,15,142
1393933,180,52,26,258
1393939,190,54,28,272
1393943,138,40,20,198
1393945,138,40,20,198
1393946,196,56,28,280
1393947,164,47,24,235
1393948,256,73,37,366
1393952,11,4,2,17
1393953,170,48,25,243
1393957,79,23,12,114
1393958,13,4,2,19
1393964,3,1,1,5
1393965,191,55,28,274
1393966,24,7,4,35
1393967,124,36,18,178
1393968,121,35,18,174
1393969,56,16,9,81
1393973,3,1,1,5
1393975,176,50,26,252
1393976,244,70,35,349
1393977,148,42,22,212
1393979,5,2,1,8
1393980,133,38,19,190
1393981,164,47,24,235
1393983,14,4,3,21
1393985,30,8,5,43
1393989,227,65,33,325
1393990,156,45,23,224
1393991,15,4,3,22
1393992,4,2,1,7
1393994,165,47,24,236
1393995,126,36,19,181
1394000,126,36,19,181
1394019,203,58,30,291
1394036,151,43,22,216
1394037,179,51,26,256
1394038,236,68,34,338
1394039,40,12,6,58
1394044,144,42,21,207
1394049,193,55,28,276
1394050,65,18,10,93
1394053,2,0,1,3
1394056,35,10,5,50
1394057,242,69,35,346
1394059,179,51,26,256
1394060,142,40,21,203
1394061,51,14,8,73
1394062,56,16,9,81
1394063,116,33,17,166
1394064,182,52,26,260
1394065,51,15,8,74
1394074,170,48,25,243
1394246,142,41,21,204
1394250,225,64,33,322
1394270,56,16,8,80
1394272,112,32,17,161
1394279,217,62,32,311
1394280,116,33,17,166
1394282,182,52,26,260
1394284,39,11,6,56
1394287,10,3,2,15
1394289,120,34,18,172
1394303,44,13,7,64
1394309,109,31,16,156
1394311,79,22,12,113
1394312,1,0,1,2
1394317,62,19,9,90
1394319,235,68,34,337
1394322,100,28,15,143
1394326,142,40,21,203
1394327,20,6,3,29
1394330,6,2,1,9
1394331,11,3,2,16
1394332,175,50,26,251
1394333,93,26,14,133
1394335,144,41,21,206
1394336,27,8,4,39
1394339,47,14,7,68
1394341,176,50,26,252
1394344,86,25,13,124
1394345,155,44,23,222
1394346,9,2,2,13
1394348,114,32,17,163
1394349,11,3,2,16
1394350,88,25,13,126
1394357,362,104,52,518
1394359,457,130,66,653
1394360,161,46,23,230
1394362,145,42,21,208
1394364,161,46,24,231
1394366,204,58,30,292
1394367,24,7,4,35
1394369,37,11,6,54
1394370,18,5,3,26
1394371,92,26,14,132
1394372,112,32,16,160
1394375,95,28,14,137
1394377,174,50,25,249
1394380,81,24,12,117
1394383,128,36,19,183
1394395,144,41,21,206
1394399,196,56,28,280
1394412,143,41,21,205
1394413,10,3,2,15
1394414,147,42,22,211
1394416,156,44,23,223
1394419,303,87,44,434
1394421,156,44,23,223
1394426,358,102,52,512
1394429,87,25,13,125
1394432,74,22,11,107
1394435,133,38,20,191
1394438,124,36,18,178
1394441,49,14,8,71
1394443,152,44,22,218
1394444,112,32,16,160
1394445,168,48,24,240
1394446,99,28,15,142
1394449,141,40,21,202
1394451,196,56,29,281
1394459,242,69,35,346
1394463,159,46,23,228
1394469,147,42,21,210
1394470,192,55,28,275
1394477,184,53,27,264
1394478,213,61,31,305
1394479,219,63,32,314
1394486,61,18,9,88
1394496,51,15,8,74
1394502,123,35,18,176
1394503,97,28,14,139
1394509,354,101,51,506
1394519,42,12,7,61
1394521,56,16,9,81
1394523,175,50,25,250
1394526,298,86,43,427
1394527,236,68,34,338
1394530,150,43,22,215
1394531,12,4,2,18
1394533,162,46,24,232
1394536,186,53,27,266
1394540,149,42,22,213
1394542,189,54,27,270
1394543,11,4,2,17
1394546,16,4,3,23
1394547,181,52,26,259
1394548,215,62,31,308
1394551,142,41,21,204
1394553,106,30,16,152
1394554,68,20,10,98
1394555,275,78,40,393
1394558,298,86,43,427
1394563,350,100,51,501
1394564,268,76,39,383
1394565,67,19,10,96
1394567,268,77,39,384
1394571,147,42,21,210
1394573,166,48,24,238
1394574,16,4,3,23
1394577,161,46,24,231
1394580,124,36,18,178
1394581,137,39,20,196
1394583,170,49,25,244
1394586,4,1,1,6
1394589,149,43,22,214
1394591,356,102,51,509
1394592,242,70,35,347
1394593,216,62,31,309
1394595,179,52,26,257
1394596,2,0,1,3
1394597,78,22,12,112
1394598,173,50,25,248
1394599,91,26,14,131
1394600,115,33,17,165
1394603,213,61,31,305
1394604,146,42,21,209
1394605,303,87,44,434
1394608,350,100,51,501
1394611,353,101,51,505
1394612,321,92,46,459
1394613,219,63,32,314
1394616,333,96,48,477
1394617,364,104,52,520
1394624,437,125,63,625
1394625,1,0,1,2
1394627,249,72,36,357
1394630,160,46,23,229
1394636,239,68,35,342
1394638,139,40,20,199
1394640,218,62,32,312
1394641,105,30,16,151
1394643,239,68,35,342
1394647,351,100,51,502
1394648,100,29,15,144
1394655,74,21,11,106
1394663,137,40,20,197
1394664,80,23,12,115
1394668,3,1,1,5
1394671,21,6,4,31
1394672,4,2,1,7
1394674,2,1,1,4
1394677,176,50,26,252
1394678,3,1,1,5
1394696,6,2,1,9
1394724,182,52,26,260
1394725,94,27,14,135
1394726,16,4,3,23
1394729,158,46,23,227
1394730,214,61,31,306
1394732,170,48,25,243
1394734,11,4,2,17
1394737,171,49,25,245
1394742,240,69,35,344
1394744,303,86,44,433
1394745,279,80,40,399
1394749,226,64,33,323
1394754,30,8,5,43
1394756,102,29,15,146
1394758,42,12,7,61
1394759,222,64,32,318
1394765,11,3,2,16
1394767,175,50,25,250
1394775,208,60,30,298
1394781,121,34,18,173
1394784,84,24,13,121
1394785,161,46,24,231
1394789,161,46,23,230
1394793,149,42,22,213
1394798,136,39,20,195
1394800,162,46,24,232
1394811,151,43,22,216
1394813,172,49,25,246
1394818,2,0,1,3
1394828,174,50,25,249
1394830,236,68,34,338
1394838,142,40,21,203
1394840,201,58,29,288
1394841,25,7,4,36
1394843,2,0,1,3
1394847,14,4,2,20
1394848,153,44,22,219
1394850,165,48,24,237
1394851,230,67,33,330
1394855,107,31,16,154
1394857,160,46,23,229
1394863,46,13,7,66
1394864,58,17,9,84
1394865,140,40,20,200
1394866,100,28,15,143
1394867,166,48,24,238
1394871,46,14,7,67
1394872,57,16,9,82
1394874,12,4,2,18
1394877,239,68,35,342
1394884,142,41,21,204
1394886,49,14,7,70
1394893,125,36,18,179
1394894,265,76,38,379
1394895,28,8,5,41
1394898,200,58,29,287
1394906,232,66,34,332
1394908,64,18,10,92
1394910,217,62,31,310
1394911,140,40,21,201
1394913,125,36,18,179
1394915,5,2,1,8
1394916,158,45,23,226
1394924,242,69,35,346
1394944,156,44,23,223
1394945,175,50,25,250
1394952,402,115,58,575
1394955,322,92,47,461
1394967,313,90,45,448
1394968,177,51,26,254
1394969,357,102,52,511
1394971,51,15,8,74
1394973,51,14,8,73
1394980,220,63,32,315
1394981,107,31,16,154
1394983,214,62,31,307
1394984,144,42,21,207
1394985,165,47,24,236
1394987,187,54,27,268
1394988,207,60,30,297
1394990,170,48,25,243
1394994,356,102,51,509
1394997,137,40,20,197
1394999,133,38,20,191
1395000,202,58,29,289
1395001,177,50,26,253
1395009,39,11,6,56
1395014,366,104,53,523
1395020,359,102,52,513
1395021,2,0,1,3
1395026,423,121,61,605
1395035,339,97,49,485
1395044,200,58,29,287
1395045,229,66,33,328
1395047,25,8,4,37
1395049,125,36,18,179
1395063,44,13,7,64
1395066,35,10,5,50
1395081,193,55,28,276
1395085,196,56,29,281
1395089,74,21,11,106
1395092,51,15,8,74
1395097,158,46,23,227
1395100,248,71,36,355
1395101,151,43,22,216
1395109,23,6,4,33
1395111,142,41,21,204
1395112,32,10,5,47
1395114,205,58,30,293
1395117,193,55,28,276
1395120,112,32,17,161
1395121,14,4,3,21
1395127,6,2,1,9
1395132,105,30,15,150
1395134,163,46,24,233
1395135,54,16,8,78
1395144,91,26,13,130
1395146,92,26,14,132
1395150,360,103,52,515
1395151,294,84,43,421
1395152,52,15,8,75
1395158,256,74,37,367
1395162,252,72,37,361
1395168,102,30,15,147
1395169,280,80,41,401
1395174,207,60,30,297
1395190,186,53,27,266
1395193,396,113,57,566
1395194,159,46,23,228
1395195,129,37,19,185
1395200,308,88,45,441
1395204,336,96,48,480
1395208,271,78,39,388
1395209,121,34,18,173
1395210,236,68,34,338
1395215,56,16,9,81
1395216,9,2,2,13
1395217,147,42,22,211
1395222,192,55,28,275
1395253,258,74,37,369
1395264,122,35,18,175
1395268,7,2,2,11
1395285,154,44,22,220
1395287,162,46,24,232
1395292,198,56,29,283
1395297,183,52,27,262
1395299,127,36,19,182
1395309,81,23,12,116
1395318,69,20,10,99
1395320,33,10,5,48
1395323,36,10,6,52
1395329,349,100,50,499
1395332,36,10,6,52
1395343,352,100,51,503
1395351,126,36,19,181
1395366,170,48,25,243
1395369,2,0,1,3
1395371,263,76,38,377
1395404,19,6,3,28
1395412,279,80,40,399
1395422,19,6,3,28
1395432,17,5,3,25
1395445,12,4,2,18
1395458,27,8,4,39
1395462,56,16,8,80
1395465,16,4,3,23
1395466,159,46,23,228
1395470,4,2,1,7
1395476,51,15,8,74
1395477,304,87,44,435
1395480,42,12,6,60
1395481,13,4,2,19
1395483,1,0,1,2
1395489,195,56,28,279
1395495,183,52,27,262
1395504,5,2,1,8
1395507,366,105,53,524
1395514,2,0,1,3
1395530,27,8,4,39
1395531,96,28,14,138
1395538,167,48,24,239
1395539,23,6,4,33
1395547,57,16,9,82
1395553,235,68,34,337
1395559,143,41,21,205
1395573,12,4,2,18
1395593,2,0,1,3
1395599,39,12,6,57
1395601,239,68,35,342
1395602,189,54,27,270
1395603,95,27,14,136
1395606,51,15,8,74
1395608,5,2,1,8
1395609,2,0,1,3
1395612,15,4,3,22
1395615,82,24,12,118
1395617,43,12,7,62
1395620,11,4,2,17
1395628,198,57,29,284
1395636,177,50,26,253
1395638,240,68,35,343
1395639,249,72,36,357
1395643,278,80,40,398
1395645,3,1,1,5
1395646,198,56,29,283
1395664,169,48,25,242
1395667,244,70,35,349
1395669,167,48,24,239
1395675,11,3,2,16
1395683,22,6,4,32
1395686,212,61,31,304
1395690,164,47,24,235
1395704,3,1,1,5
1395707,30,8,5,43
1395711,49,14,7,70
1395715,147,42,21,210
1395717,49,14,8,71
1395718,135,39,20,194
1395721,177,51,26,254
1395722,165,47,24,236
1395726,12,4,2,18
1395727,158,46,23,227
1395742,166,48,24,238
1395745,289,83,42,414
1395758,151,43,22,216
1395760,26,8,4,38
1395765,368,106,53,527
1395772,98,28,14,140
1395778,110,32,16,158
1395785,308,88,44,440
1395791,77,22,12,111
1395805,143,41,21,205
1395807,168,48,24,240
1395820,79,23,12,114
1395821,140,40,21,201
1395843,200,57,29,286
1395844,33,10,5,48
1395852,247,70,36,353
1395855,72,20,11,103
1395862,100,29,15,144
1395867,214,62,31,307
1395868,209,60,30,299
1395870,204,58,30,292
1395903,295,84,43,422
1395911,241,69,35,345
1395913,296,84,43,423
1395920,275,79,40,394
1395922,277,79,40,396
1395923,17,5,3,25
1395925,15,4,3,22
1395926,25,8,4,37
1395928,67,19,10,96
1395929,23,7,4,34
1395935,173,50,25,248
1395936,179,51,26,256
1395937,151,44,22,217
1395938,36,10,6,52
1395940,230,66,33,329
1395942,154,44,22,220
1395943,130,37,19,186
1395944,72,20,11,103
1395945,152,44,22,218
1395948,116,34,17,167
1395949,215,62,31,308
1395952,140,40,21,201
1395953,184,53,27,264
1395956,39,12,6,57
1395961,38,11,6,55
1395962,190,54,28,272
1395963,18,6,3,27
1395966,161,46,24,231
1395967,57,16,9,82
1395972,40,12,6,58
1395973,217,62,32,311
1395974,56,16,9,81
1395977,207,60,30,297
1395982,135,38,20,193
1395987,44,13,7,64
1395990,153,44,22,219
1395991,163,47,24,234
1395993,133,38,19,190
1395994,50,14,8,72
1396002,351,100,51,502
1396007,9,3,2,14
1396014,59,17,9,85
1396015,188,54,27,269
1396016,51,15,8,74
1396018,222,64,32,318
1396023,86,24,13,123
1396027,76,22,11,109
1396028,232,66,34,332
1396030,40,12,6,58
1396032,182,52,26,260
1396041,70,20,10,100
1396042,165,48,24,237
1396045,53,15,8,76
1396054,286,82,41,409
1396055,298,86,43,427
1396057,152,44,22,218
1396059,8,2,2,12
1396060,301,86,43,430
1396063,186,53,27,266
1396077,150,43,22,215
1396078,350,100,51,501
1396079,132,38,19,189
1396085,166,48,24,238
1396088,161,46,24,231
1396089,108,31,16,155
1396091,50,14,8,72
1396093,218,62,32,312
1396094,153,44,22,219
1396095,191,54,28,273
1396097,166,48,24,238
1396098,166,48,24,238
1396099,212,61,31,304
1396104,31,9,5,45
1396107,102,30,15,147
1396109,40,12,6,58
1396111,28,8,4,40
1396112,72,20,11,103
1396115,186,54,27,267
1396116,137,40,20,197
1396117,234,67,34,335
1396118,89,26,13,128
1396119,113,32,17,162
1396121,106,30,16,152
1396122,331,95,48,474
1396123,4,1,1,6
1396124,67,19,10,96
1396126,7,2,2,11
1396127,71,20,11,102
1396128,172,50,25,247
1396137,222,64,32,318
1396138,174,50,25,249
1396140,168,48,24,240
1396143,158,45,23,226
1396144,165,48,24,237
1396145,153,44,22,219
1396146,35,10,6,51
1396153,25,7,4,36
1396159,98,28,15,141
1396160,54,16,8,78
1396164,16,5,3,24
1396165,208,60,30,298
1396167,159,46,23,228
1396168,169,48,25,242
1396169,149,43,22,214
1396175,235,68,34,337
1396177,131,38,19,188
1396179,167,48,24,239
1396180,226,64,33,323
1396185,75,22,11,108
1396186,242,69,35,346
1396188,167,48,24,239
1396189,148,42,22,212
1396191,216,62,31,309
1396193,6,2,1,9
1396196,112,32,16,160
1396197,312,89,45,446
1396203,172,49,25,246
1396206,183,52,27,262
1396208,173,50,25,248
1396210,222,64,32,318
1396213,288,82,42,412
1396214,294,84,42,420
1396225,106,30,16,152
1396226,36,10,6,52
1396227,39,11,6,56
1396228,161,46,23,230
1396234,214,62,31,307
1396241,179,51,26,256
1396242,11,3,2,16
1396244,25,7,4,36
1396249,127,36,19,182
1396251,269,77,39,385
1396252,273,78,40,391
1396253,172,50,25,247
1396259,89,26,13,128
1396260,80,23,12,115
1396261,222,64,32,318
1396266,2,1,1,4
1396267,189,54,28,271
1396272,229,66,33,328
1396274,7,2,2,11
1396276,78,22,12,112
1396277,15,4,3,22
1396279,3,1,1,5
1396282,21,6,3,30
1396283,15,4,3,22
1396287,16,5,3,24
1396288,40,12,6,58
1396289,244,71,35,350
1396290,2,1,1,4
1396292,36,10,6,52
